"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000077733.3",110.299683299296,1.54234318743301,0.352886882555412,4.37064471273119,1.2388022087715e-05,0.000239215813651268
"ENSMUSG00000003032.9",171.170349375872,-1.42048711258591,0.325242867303211,-4.36746583980164,1.25696448002398e-05,0.000242590719673293
"ENSMUSG00000114037.2",401.093591388043,1.21652949653531,0.278595673367439,4.3666489211081,1.26167276550666e-05,0.000243366780993564
"ENSMUSG00000028252.21",784.384955050536,1.48524746814582,0.34033579470437,4.3640648185007,1.27667722009677e-05,0.000246126966520017
"ENSMUSG00000046997.6",18.9036124485767,-2.06828905846705,0.474466381961705,-4.35918989648036,1.30544797640027e-05,0.000251536670751989
"ENSMUSG00000025888.7",806.750755650332,-1.58928318549089,0.364597468366496,-4.35900773697454,1.30653494239066e-05,0.000251609216882899
"ENSMUSG00000026414.14",677.822030481728,1.24893643402684,0.286584938037212,4.3579974669313,1.31257902720247e-05,0.000252635794828127
"ENSMUSG00000108280.2",2.22969886600193,2.27579088709322,0.522243052547248,4.35772362311574,1.31422192651143e-05,0.000252814609057047
"ENSMUSG00000017607.10",34.1567314036608,-1.66453389775124,0.382233785953949,-4.35475344911499,1.33216769172196e-05,0.000256127680794426
"ENSMUSG00000030682.5",83.9018518847846,-1.41382097504799,0.324698406825141,-4.35425904571613,1.33517747618043e-05,0.000256567066299131
"ENSMUSG00000049649.9",4.12861704103087,1.78518266741397,0.41006546140568,4.35340899302875,1.34036752120585e-05,0.000257424705875842
"ENSMUSG00000032570.18",45.8632871859931,1.51872459454074,0.349403874063342,4.34661635796694,1.38253723900393e-05,0.000265379709047828
"ENSMUSG00000023224.13",174.328030527397,-1.9963839521426,0.45937977249617,-4.34582467855447,1.38753364788941e-05,0.000266183209207434
"ENSMUSG00000047678.2",39.0667549459614,-1.5020085447475,0.345629776019915,-4.34571512340116,1.38822642215482e-05,0.000266183209207434
"ENSMUSG00000024142.16",184.494631449591,0.884945540194424,0.203699664594509,4.34436424800219,1.39679587052179e-05,0.000267681416420612
"ENSMUSG00000055780.11",7.00405849757085,-1.72337491622706,0.397030884363118,-4.34065707253869,1.42057278611164e-05,0.000272090779989961
"ENSMUSG00000042751.15",62.0947175665772,-0.900538663186734,0.207479597256,-4.34037213825704,1.42241617181473e-05,0.000272296587701722
"ENSMUSG00000071533.12",27.619444554311,1.14039432323614,0.262792031230137,4.33953159803943,1.4278673570031e-05,0.000273192449747513
"ENSMUSG00000025978.15",24.6919622965491,0.898745234604662,0.207159582559149,4.33841979937398,1.43510835539753e-05,0.000274331346739473
"ENSMUSG00000003131.8",31.6404216812395,-1.32237713776093,0.304808979780865,-4.33837985584159,1.43536915292459e-05,0.000274331346739473
"ENSMUSG00000116957.2",71.5563963800578,0.988096018352054,0.227880505214558,4.33602697791864,1.45081145618055e-05,0.000277133159226722
"ENSMUSG00000024617.17",149.926183454775,-2.00497169071685,0.462412329554464,-4.33589582840199,1.45167685589782e-05,0.00027714898033219
"ENSMUSG00000043061.11",5.85644713181784,3.21872604840076,0.743203059111787,4.33088374561793,1.48512080083471e-05,0.000283381213154964
"ENSMUSG00000031568.17",22.3173445421406,-1.56516656982497,0.361435410002503,-4.330418455165,1.48826252377766e-05,0.000283827772103316
"ENSMUSG00000017390.16",26.2576858199147,-1.41978157587885,0.327900750532433,-4.32991255303154,1.49168565472731e-05,0.00028432748903212
"ENSMUSG00000115816.2",210.104334239161,1.08357017954047,0.250282511533245,4.32938830964442,1.49524080972954e-05,0.000284851819669562
"ENSMUSG00000036086.17",57.1837769436364,-0.860365428224693,0.198805767436381,-4.32766835348484,1.50696150776597e-05,0.000286930332244795
"ENSMUSG00000112357.2",1357.60708490683,1.11997308774235,0.258801984314157,4.32752898209168,1.50791508581321e-05,0.000286957618291643
"ENSMUSG00000057914.16",16.1874855827423,-1.02190740217757,0.23617610685762,-4.32688732054353,1.51231275612504e-05,0.00028763993693968
"ENSMUSG00000020323.15",3.21484540920517,-1.89899128108206,0.438991638518201,-4.32580285012268,1.51977305784395e-05,0.000288903718966954
"ENSMUSG00000026491.14",65.0071655239768,-0.893448827827283,0.20669833076137,-4.32247722822084,1.54287011985169e-05,0.000293137045571606
"ENSMUSG00000054672.14",6.39987421206675,-2.17172741231334,0.502669057213277,-4.3203920773502,1.55752216311742e-05,0.000295762184486883
"ENSMUSG00000026622.16",24.5225442165159,1.08947619987421,0.252234317379805,4.31930203309217,1.56523444413433e-05,0.000297067405353791
"ENSMUSG00000082688.2",2.62492911698755,-2.45348360109131,0.568095025633853,-4.31879085431848,1.56886366255434e-05,0.000297596714565409
"ENSMUSG00000086961.2",7.50679179647068,-2.56391919998876,0.593819742881392,-4.31767254410885,1.57683132640891e-05,0.000298947973366015
"ENSMUSG00000026712.4",63.706349217737,-1.57619725453624,0.365237113487343,-4.31554515226137,1.5920950378203e-05,0.000301680287664023
"ENSMUSG00000040498.8",206.927779760463,-1.8358162724299,0.425495157212242,-4.31454093263433,1.59934899670563e-05,0.000302730864341689
"ENSMUSG00000003746.17",28.6205195410332,-0.935140044686134,0.216739869972991,-4.31457324765704,1.59911508004689e-05,0.000302730864341689
"ENSMUSG00000018040.10",73.3728840285515,-1.41682839314053,0.328502662335751,-4.31298907310663,1.61062081367031e-05,0.000304701581816956
"ENSMUSG00000026085.12",12.8729932856428,-1.11373884590583,0.258330887515585,-4.31128796334367,1.6230636837364e-05,0.000306758003036779
"ENSMUSG00000020743.16",508.156240154737,1.02196954385901,0.237046261590151,4.31126623555859,1.62322320398397e-05,0.000306758003036779
"ENSMUSG00000025083.19",16.8530212851249,-1.73099125756014,0.401940676490033,-4.30658392844464,1.65795041087275e-05,0.000313153673605644
"ENSMUSG00000085395.2",48.0665021531442,-1.61920405364102,0.376239013814874,-4.30365803169402,1.68000913234601e-05,0.000317150977729392
"ENSMUSG00000021997.5",17.868576994932,-2.0924508030798,0.48705604761677,-4.29611912903748,1.73814200286496e-05,0.000327950447690264
"ENSMUSG00000045319.14",23.8300063002595,-1.84316107300457,0.429143299229351,-4.29497810245317,1.74710580492159e-05,0.000329466198515965
"ENSMUSG00000102416.5",8.52930979126344,-1.68675481662914,0.392829593597844,-4.29385882356904,1.75594154332679e-05,0.000330956198812764
"ENSMUSG00000024925.12",68.0996903050854,-1.82002444815574,0.424229526817242,-4.29018805411866,1.78521884688331e-05,0.000336295348204109
"ENSMUSG00000004961.8",7.11880309575309,-2.0213827338398,0.471295092252336,-4.28899593284441,1.79482659348771e-05,0.000337925485424599
"ENSMUSG00000102419.2",5.60238196607279,-2.17230783100614,0.506591475455118,-4.28808603432292,1.80219293093022e-05,0.000338952005570334
"ENSMUSG00000020654.16",22.4312487419266,-1.15916728898294,0.270319045944265,-4.28814508771956,1.80171397497345e-05,0.000338952005570334
"ENSMUSG00000063659.12",2.71430974336076,-2.52479231609192,0.589112175232975,-4.28575816667419,1.82117016709915e-05,0.000342339392079704
"ENSMUSG00000024644.18",49.1860504770341,1.4223242576822,0.332013255197847,4.28393817239205,1.83613956458768e-05,0.000344970199893224
"ENSMUSG00000030162.15",1171.84677843967,-2.08833798858758,0.487704760395029,-4.2819717135754,1.85244534636515e-05,0.000347849161938079
"ENSMUSG00000013646.18",304.882551468337,-1.19671549039854,0.279622108644957,-4.27975990953577,1.87095033007897e-05,0.000351137816320863
"ENSMUSG00000097120.2",3.94265212716074,-2.49113411079985,0.582436925464532,-4.27708821657041,1.89353780099467e-05,0.000355188777660097
"ENSMUSG00000017707.10",82.1550499191085,1.40437298560557,0.32841460885081,4.27621959485833,1.90093722957741e-05,0.000356387993570588
"ENSMUSG00000095730.4",5.29185213355163,2.02770065578196,0.474563905858066,4.2727662823738,1.93062786421317e-05,0.000361708618887499
"ENSMUSG00000111733.2",60.2427748577936,-1.70953738592517,0.400108751272424,-4.27268181585258,1.93135958863832e-05,0.000361708618887499
"ENSMUSG00000038000.11",46.6356770998559,-1.41993547145808,0.332448703780208,-4.27114154849237,1.94474917301203e-05,0.000364023741872204
"ENSMUSG00000021893.15",89.0950489829803,-1.2316680035844,0.288546216933451,-4.26852937693675,1.96765917220252e-05,0.000368117536099062
"ENSMUSG00000017830.16",14.8190820428924,-1.13372338687125,0.265683531369552,-4.26719481266718,1.97946291666487e-05,0.000370130301973001
"ENSMUSG00000102509.2",47.6046798731773,1.57785278869649,0.369861710314435,4.26606146214782,1.9895399157511e-05,0.000371818238080871
"ENSMUSG00000030519.15",229.854166181871,1.51039126417278,0.354075152324642,4.26573639595003,1.99243919137151e-05,0.000372163681236403
"ENSMUSG00000040913.12",6.54780848583457,-1.49084276548764,0.349545485022406,-4.26508946437135,1.99822116994597e-05,0.000373046930593761
"ENSMUSG00000041303.8",18.104973113164,-1.47207822264643,0.34537190804135,-4.26229866521218,2.02334769693106e-05,0.000377538770741905
"ENSMUSG00000113380.2",3.5236339105258,-2.36475978277747,0.555087304719733,-4.26015828982335,2.04282178076969e-05,0.000380971739683826
"ENSMUSG00000073423.11",703.058318849715,1.4093004772278,0.331045047912756,4.25712598969073,2.07071673139849e-05,0.000385970700223566
"ENSMUSG00000034614.15",56.6859005079392,-1.49537707414886,0.35169120563571,-4.25196038509366,2.11907351001865e-05,0.000394776372210996
"ENSMUSG00000116997.2",1.58788915610426,2.76851985027204,0.651220064791715,4.25128155588621,2.12550758629121e-05,0.000395766830538923
"ENSMUSG00000027596.11",1597.87534848783,1.53320705366629,0.360686483297448,4.25080263515698,2.13005807501514e-05,0.0003961975143207
"ENSMUSG00000091028.2",74.757411214898,-2.4576374055827,0.578152245167629,-4.25084815656148,2.12962515262053e-05,0.0003961975143207
"ENSMUSG00000048502.15",1.33403897766434,3.43058113006093,0.807192863950143,4.25001419521075,2.13756968385292e-05,0.000397385986108405
"ENSMUSG00000000562.6",7.83967007302703,1.92855789148972,0.453839490136508,4.2494272389334,2.14317808861977e-05,0.000398219580317257
"ENSMUSG00000109559.2",2909.60636105046,1.842853149499,0.43394544333912,4.24673925671077,2.16904137407231e-05,0.000402813845111541
"ENSMUSG00000040188.11",11.1161094784958,-1.65248649990393,0.389160507605032,-4.24628518981447,2.17343955260059e-05,0.000403419086768081
"ENSMUSG00000026484.14",402.000657269147,-1.14412265033169,0.269492209952245,-4.24547578029967,2.18130070914919e-05,0.00040466613208234
"ENSMUSG00000112165.2",275.865839556293,-1.30421307690235,0.307345793304622,-4.24347137756234,2.20088455645457e-05,0.000408085479407532
"ENSMUSG00000110721.2",58.3216951779962,-2.60524865162167,0.614014070228857,-4.24297874908736,2.20572329872647e-05,0.000408768658421757
"ENSMUSG00000028565.19",8.88622478462142,-1.50968562079191,0.355838256372582,-4.24261752005435,2.20927782969221e-05,0.000409213254908733
"ENSMUSG00000039055.5",33.9251296851339,0.992777904421919,0.234146162394579,4.23999220943416,2.23527544289122e-05,0.000413692687096565
"ENSMUSG00000022817.16",52.8378681794446,-1.66810292405778,0.393426091013332,-4.23993975529512,2.23579783454137e-05,0.000413692687096565
"ENSMUSG00000025198.17",203.990448499868,1.16924965789122,0.275802455744446,4.23944614537669,2.24071939878444e-05,0.00041438682771776
"ENSMUSG00000050028.6",31.4044126924342,1.23064568713056,0.290322421197304,4.23889302815578,2.24624653384343e-05,0.000415192176388649
"ENSMUSG00000085891.8",22.4391573364144,-1.80657509764726,0.426275372126154,-4.23804708359414,2.25472491016021e-05,0.000416541902416921
"ENSMUSG00000055360.14",57.6208278753777,1.12586362303577,0.265881780417943,4.23445194802747,2.2910976634542e-05,0.000423040791195154
"ENSMUSG00000050702.7",10.7052562293402,-1.51332843242775,0.357531884654108,-4.23270901808327,2.30893157832357e-05,0.000426111578146582
"ENSMUSG00000039543.17",1212.5337538292,1.05770298310388,0.249900616055967,4.23249450040173,2.31113566277084e-05,0.000426296195297028
"ENSMUSG00000046352.8",3.84905155100069,-1.53568431937266,0.36300507115814,-4.23047621476244,2.33197101715041e-05,0.000429915427237801
"ENSMUSG00000091694.10",1.47689281234186,2.5712403750978,0.607898216598978,4.22972185949678,2.33980423769329e-05,0.000431135104463621
"ENSMUSG00000022416.16",4035.77471618096,1.12300600422607,0.265569140369736,4.22867657990149,2.35069980749119e-05,0.000432917491847636
"ENSMUSG00000074164.13",41.9632803361104,1.37157555117431,0.324520085860559,4.22647352485804,2.3738218680838e-05,0.000436948552277483
"ENSMUSG00000108372.2",1.45685147544483,-3.65336093197105,0.865020054306165,-4.2234407327139,2.40600662313854e-05,0.000442642724978968
"ENSMUSG00000066129.18",13.5745408712346,-1.55845271427817,0.369101363966267,-4.2222892311517,2.41833504739427e-05,0.000444679832312918
"ENSMUSG00000052934.15",9.34908445755893,-2.31039755958519,0.54736432197803,-4.22095022787753,2.43274651585732e-05,0.000446865756530534
"ENSMUSG00000037958.14",156.222623110416,0.916275876932452,0.217076330567036,4.2209847316794,2.43237413378712e-05,0.000446865756530534
"ENSMUSG00000033581.18",16.5077106009856,1.69520252298751,0.401660033857019,4.22049091294695,2.4377088390289e-05,0.000447545145330267
"ENSMUSG00000054161.13",74.2234846439139,-1.40057541389053,0.332024473905186,-4.21828968635152,2.46162429642227e-05,0.00045170168112847
"ENSMUSG00000026782.16",98.2894482381634,-0.702625386066353,0.166579288495743,-4.21796366409806,2.46518532071009e-05,0.0004521208603467
"ENSMUSG00000018581.16",164.756894287765,-1.08353270220343,0.256931567544632,-4.21720348557482,2.47350752315634e-05,0.000453412365075475
"ENSMUSG00000006818.6",63.0508510195277,2.44274948960059,0.579527895370055,4.21506800469162,2.49702935133223e-05,0.000457487296830992
"ENSMUSG00000040441.13",26.9531866250585,1.47357393701809,0.349614287432427,4.21485617146841,2.49937421073711e-05,0.000457680132746921
"ENSMUSG00000048153.7",306.622895809722,1.2735598952744,0.302184065468451,4.21451704708555,2.50313246387192e-05,0.000458131453271443
"ENSMUSG00000086229.4",41.3021257772076,1.51899201196418,0.360818740725533,4.20984788348244,2.55542683381563e-05,0.000467460957229238
"ENSMUSG00000028066.16",1821.34689363876,1.45669069604717,0.346232219203393,4.20726499514892,2.58479976047524e-05,0.000472590002670267
"ENSMUSG00000018651.15",16.6888562459178,-1.56427345594006,0.371922453479045,-4.20591292971829,2.60030337832683e-05,0.000475117479788441
"ENSMUSG00000067613.7",0.983161076411636,-2.99175018304263,0.711334801928523,-4.20582568845443,2.6013067720169e-05,0.000475117479788441
"ENSMUSG00000030427.18",16.5166466228042,-1.05561446748784,0.251091518936557,-4.2041024402523,2.62120211701407e-05,0.000478504499866255
"ENSMUSG00000037211.13",2.45314638666575,2.19559486001275,0.522336926053486,4.20340732293532,2.62926831506108e-05,0.000479729713435797
"ENSMUSG00000010122.15",134.678671732048,-1.46389458028356,0.348289553769027,-4.20309643066229,2.63288356934242e-05,0.000480141975325755
"ENSMUSG00000066720.8",1.42453703626594,-3.742631065481,0.890574067937586,-4.20249275183622,2.63991703953189e-05,0.000481168456844485
"ENSMUSG00000024966.10",181.78934768164,-1.16180367700494,0.276463243430972,-4.20238026070553,2.64122964875245e-05,0.000481168456844485
"ENSMUSG00000028475.10",8.20677779926088,-1.25549984928717,0.298817273133552,-4.20156383906912,2.6507747271893e-05,0.000482659058937836
"ENSMUSG00000041272.12",13.0968399839591,-1.35405434771314,0.322600981842709,-4.19730386429308,2.70111410312774e-05,0.000491572230021936
"ENSMUSG00000028016.10",8.15103042984213,-1.40764494701232,0.335591891899272,-4.19451417328885,2.73457053624571e-05,0.000497405318649932
"ENSMUSG00000112989.2",110.240777552884,0.889262128675859,0.212087673143291,4.19289869843144,2.75412450016183e-05,0.000500704923887224
"ENSMUSG00000026247.14",22.866710212758,1.19827717200542,0.285820749963844,4.19240790655333,2.76009140479907e-05,0.0005012750620562
"ENSMUSG00000090088.2",1.82015811389383,-2.70164114989159,0.644398756325058,-4.19249901303159,2.75898283053158e-05,0.0005012750620562
"ENSMUSG00000024066.10",1096.94178601642,1.5561007143292,0.371354823587728,4.19033392186864,2.78544229223509e-05,0.000505619880981577
"ENSMUSG00002075561.1",1.82260385805845,-1.95020691881999,0.46542481326393,-4.1901653354998,2.78751266996899e-05,0.000505736481592991
"ENSMUSG00000025400.12",63.0092770904306,-2.30112704584989,0.549190673311625,-4.19003300251635,2.78913885153711e-05,0.000505772413861683
"ENSMUSG00000099732.3",1.48226858011835,-3.54026903071059,0.845099036801769,-4.18917650658856,2.79968578238697e-05,0.00050699605279295
"ENSMUSG00000092425.2",2.98467037110751,2.61924050294817,0.62524594555259,4.18913632559951,2.80018150293099e-05,0.00050699605279295
"ENSMUSG00000104232.2",3.88769937841458,-2.67460226199722,0.638457222664233,-4.18916439042903,2.7998352529766e-05,0.00050699605279295
"ENSMUSG00000110795.2",278.719951782725,-1.72090397681759,0.411021781573489,-4.18689240806063,2.82799798300575e-05,0.000511770815371225
"ENSMUSG00000020777.17",259.568171476461,-1.364527310906,0.326163682599792,-4.18356605502366,2.8697165543712e-05,0.000519055218452788
"ENSMUSG00000085887.3",40.1643248961813,-1.910077639282,0.456633277745475,-4.18295759939482,2.87741072761816e-05,0.000520181219594677
"ENSMUSG00000112818.2",11.2343131955921,-2.3050397108279,0.551131858922756,-4.18237427851357,2.8848054704555e-05,0.000521251968041743
"ENSMUSG00000049972.5",1.74451096062575,4.24634613550502,1.01532859472369,4.18223829957296,2.88653186632618e-05,0.000521297940060896
"ENSMUSG00000052026.9",244.128545194363,-1.89100352739198,0.45216730883113,-4.18208811309313,2.88843978324313e-05,0.000521376630599161
"ENSMUSG00002075612.1",2.5302604601371,-3.15263329000102,0.753973382844219,-4.18135886721666,2.89772092412269e-05,0.000522785463717805
"ENSMUSG00000027331.16",7.19317322265158,-1.52729434597857,0.365334563467243,-4.18053614058205,2.90822582891584e-05,0.000524413532235512
"ENSMUSG00000112421.2",4754.05146893706,1.52538844754192,0.364964261413403,4.17955566836742,2.92079217027208e-05,0.000526411474352089
"ENSMUSG00000035545.14",259.215946033287,-1.52281992542237,0.364380138378615,-4.17920672679492,2.9252768622446e-05,0.000526934691044688
"ENSMUSG00000024033.11",132.130325639663,1.00607060570264,0.240738676157177,4.17909835578635,2.92667100744007e-05,0.000526934691044688
"ENSMUSG00000010080.16",9.11327607150187,-2.34655671719515,0.561620397197398,-4.17818998188981,2.93838169543412e-05,0.00052877432796646
"ENSMUSG00000029467.16",41.4263440195444,-1.32316226146568,0.316713597041188,-4.17778798834963,2.94357837035913e-05,0.000529440467172516
"ENSMUSG00000002190.14",26.3970697582135,-1.71411987609305,0.410357438724531,-4.17713854882433,2.95199230455547e-05,0.000530684301857016
"ENSMUSG00000060510.15",16.0367006780631,-1.49377513814089,0.357905854587326,-4.17365382263233,2.99753112902044e-05,0.000538095194264753
"ENSMUSG00000079227.11",22.8176061317673,-1.30746807127874,0.3132541148952,-4.17382568690649,2.99526962034781e-05,0.000538095194264753
"ENSMUSG00000022822.17",48.6643330073759,-1.04555584398845,0.250514421833368,-4.1736353393814,2.99777444101188e-05,0.000538095194264753
"ENSMUSG00000098052.2",2.01041018385435,-2.70586529730605,0.648371946080191,-4.1733226023499,3.00189413226746e-05,0.00053856170564464
"ENSMUSG00000029304.15",7.34042566127199,1.57805978357161,0.378171345990382,4.17286978588733,3.00786862941211e-05,0.000539360341825974
"ENSMUSG00000090110.9",97.6802031477058,1.540375968634,0.369330060217987,4.17073001781884,3.03625410170167e-05,0.00054417479256966
"ENSMUSG00000030402.6",6.19712098687284,-1.64598607910723,0.394885834928424,-4.1682580976995,3.06936270476532e-05,0.000549830451134364
"ENSMUSG00000066838.8",18.2506883139766,1.49120500388202,0.35782310356165,4.16743633666767,3.08044505438449e-05,0.000551536711835321
"ENSMUSG00000118277.2",6.710010055866,-2.66592790435545,0.639727560881658,-4.16728630650417,3.08247247635409e-05,0.000551620832491563
"ENSMUSG00000072692.8",98.76587128887,-1.81619145979733,0.435903904295834,-4.16649505062643,3.09318605209932e-05,0.000553258505227764
"ENSMUSG00000109008.3",1.29518821795184,-2.43843429491115,0.58569002044425,-4.16335298501685,3.13607976319041e-05,0.000560647475080205
"ENSMUSG00000073700.4",14.7876101793302,-1.57569002959379,0.378502608546965,-4.16295685687005,3.1415274291583e-05,0.000561338011622812
"ENSMUSG00000046845.2",5.09903799543783,-2.29500445242804,0.551601956992542,-4.16061695092767,3.17389035332755e-05,0.000566834729516365
"ENSMUSG00000057835.8",87.5272670346213,-0.846682018483054,0.203575906625954,-4.15904825141578,3.19576392398857e-05,0.000570166142912116
"ENSMUSG00000117146.3",16.635461173633,-1.58350568125167,0.380732422243409,-4.1591038449552,3.19498629904973e-05,0.000570166142912116
"ENSMUSG00000060548.14",23.5094190646099,1.53408542375371,0.368958258076727,4.15788341952407,3.2120986416183e-05,0.000572791910336918
"ENSMUSG00000046541.10",334.361061471154,-1.82827300579097,0.439742931960798,-4.15759497859071,3.21615575444433e-05,0.00057312841068145
"ENSMUSG00000057522.16",12.3057923239666,-1.40776420730208,0.338606783628079,-4.15751920920862,3.2172223081596e-05,0.00057312841068145
"ENSMUSG00000106757.2",169.739115521327,-1.54494617324118,0.371652784946381,-4.15696110945078,3.22508865602829e-05,0.00057424089870911
"ENSMUSG00000017478.16",8401.55162144305,1.86812115276213,0.449573960513161,4.15531440172776,3.24840543909335e-05,0.000578101902640658
"ENSMUSG00000022105.7",375.149809912159,0.949162311466684,0.228447117523372,4.15484477001368,3.25508454812952e-05,0.000578999594535445
"ENSMUSG00000024772.10",9.69182554985228,-1.41549824036797,0.340771741999164,-4.15380169747597,3.26996583940548e-05,0.000581354619490688
"ENSMUSG00000047193.17",89.9076366199231,-1.2358081955055,0.297590756607284,-4.15271028440018,3.28560597667886e-05,0.000583842125760572
"ENSMUSG00000004996.10",2525.61812328898,-1.77054961098303,0.426456299500416,-4.15177267414548,3.29909881612189e-05,0.00058594576014522
"ENSMUSG00000038838.16",58.0497756865675,-1.07399164744969,0.258714929563215,-4.15125500976265,3.30657088969462e-05,0.000586978486508947
"ENSMUSG00000037126.17",845.62105185605,-1.74537434716674,0.420572635358849,-4.14999503160142,3.32482491358824e-05,0.000589923218009657
"ENSMUSG00000050064.15",3398.05109931975,1.54514934048424,0.372517322256498,4.14785903411042,3.35598921265831e-05,0.000595154521613891
"ENSMUSG00000101849.2",1.564109994439,-3.46623870775976,0.835767977024844,-4.14736960860697,3.36316892254877e-05,0.00059612926622655
"ENSMUSG00000034359.17",1.87151739424391,4.0230193738771,0.970106337352131,4.14698803520631,3.36877659686706e-05,0.000596526115890235
"ENSMUSG00000021236.17",110.034922988742,-0.855744836369628,0.206350477996684,-4.14704557351876,3.36793043476079e-05,0.000596526115890235
"ENSMUSG00000106379.2",49.8302561396916,-1.77130138093914,0.42731939867298,-4.1451461984638,3.39596970151105e-05,0.000601040814487826
"ENSMUSG00000117141.2",2.69008759750474,4.07842372135508,0.984026449689786,4.1446281475877,3.40365575636952e-05,0.000602100242816316
"ENSMUSG00000021108.19",14.8490174538402,-1.43399097629422,0.346141103011338,-4.14279310899188,3.43101441350006e-05,0.000606636921887692
"ENSMUSG00000031430.9",16.9566025512943,-1.7448902050357,0.421438956057623,-4.14031541212607,3.46828602096941e-05,0.000612920905352453
"ENSMUSG00000078201.6",2.47127264586196,-2.23110938327584,0.538974765698159,-4.13954330567922,3.47997906468669e-05,0.00061437417036829
"ENSMUSG00000035441.15",40.7265874768781,-0.836558410688666,0.202087409711073,-4.13958698310154,3.47931660107009e-05,0.00061437417036829
"ENSMUSG00000100837.8",6.55483611044809,-1.91392092711394,0.462412785100505,-4.138987910332,3.48841330249567e-05,0.000615556338355177
"ENSMUSG00000040866.14",5.34847048403605,-2.20287043440255,0.532346868321601,-4.13803586625357,3.50291622893161e-05,0.000617807660595681
"ENSMUSG00000028811.13",372.281532187962,-1.43760434481616,0.347436230463489,-4.13775023663581,3.50727851114684e-05,0.000618269131270609
"ENSMUSG00000021556.13",49.8724855196022,-1.13990010476387,0.27551812691525,-4.13729621904155,3.51422312026745e-05,0.000619185133354585
"ENSMUSG00000049354.9",99.0527913613215,-1.35393337965904,0.327337376164013,-4.13620160192353,3.53102001078054e-05,0.000621835274399766
"ENSMUSG00000039536.17",78.3706528483008,1.06423550168981,0.257392172944184,4.13468478670714,3.55442158591595e-05,0.000625645330344003
"ENSMUSG00000036912.19",8.34218226828485,-2.14593862751377,0.519138407612572,-4.13365413933169,3.57040646750253e-05,0.00062812857880586
"ENSMUSG00000055884.9",81.6049487680063,1.02503153075822,0.247978698311809,4.13354670274678,3.57207668421573e-05,0.00062812857880586
"ENSMUSG00000035469.18",252.212163120542,1.31288782913011,0.317645519896315,4.13318541233844,3.57769877448141e-05,0.000628804973192353
"ENSMUSG00000041827.16",22.2730886767811,-1.78231309234469,0.43147762690578,-4.13071960445793,3.61629451468024e-05,0.000635273165860122
"ENSMUSG00000066440.6",69.2677002773359,1.07886638649364,0.261194081936581,4.13051619889149,3.61949588385829e-05,0.000635520310990785
"ENSMUSG00000113102.2",4.57406962369201,-1.87532511596919,0.454081169956928,-4.1299336771597,3.62867899942671e-05,0.000636816980994534
"ENSMUSG00000116652.3",131.250778452547,-1.19176802321576,0.288796667261156,-4.12666820056499,3.68056830145141e-05,0.000645603399682524
"ENSMUSG00000054412.6",11.3650626023898,-1.85481519817818,0.449645840111494,-4.12505806284845,3.70641239966456e-05,0.000649814827396635
"ENSMUSG00000116125.2",41.568500200485,1.17959143433851,0.286027998589107,4.12404184260663,3.72281219317861e-05,0.00065236711440584
"ENSMUSG00000021559.15",273.735488977146,-1.3136064960793,0.318664448089812,-4.12222481658537,3.75230726513042e-05,0.000657210493543986
"ENSMUSG00000102386.2",1.51591006934846,-3.42490169239181,0.830884226641503,-4.12199628128159,3.75603265638112e-05,0.000657537797952236
"ENSMUSG00000113904.2",2.64672330561804,1.64205659065656,0.398738498452209,4.11812904204275,3.81960806740744e-05,0.000668337053889498
"ENSMUSG00000021972.15",69.6252714413612,-1.12601106129128,0.273436152178053,-4.1180036082356,3.82168713994954e-05,0.00066837061758673
"ENSMUSG00000105891.5",2.57763044855609,-2.76539548323989,0.671647870000472,-4.1173293428861,3.83288154674912e-05,0.000669336784901974
"ENSMUSG00000068231.6",2.79344379918405,-2.68574554625848,0.652268607845785,-4.11754530871654,3.82929261713227e-05,0.000669336784901974
"ENSMUSG00000040760.12",105.161447841354,0.89039474787303,0.216251558073584,4.11740269436605,3.83166223074123e-05,0.000669336784901974
"ENSMUSG00000085912.3",8.63705949687258,-1.97257806636495,0.479271380065116,-4.11578522818732,3.85863489092425e-05,0.000673501994391731
"ENSMUSG00000025401.10",714.135037106551,-2.06111951918685,0.500965154021797,-4.11429717743835,3.88360852354927e-05,0.000677527073209346
"ENSMUSG00000057948.13",673.280505042856,0.94448015125496,0.229579084618755,4.11396426997429,3.88921659935285e-05,0.000678171373048159
"ENSMUSG00000118379.2",7.98472416439682,-1.6539657986525,0.402060137923117,-4.11372738216782,3.89321183182714e-05,0.000678533942048022
"ENSMUSG00000074361.12",26.1192288977138,-1.57799116549838,0.383628260987115,-4.11333399014464,3.89985519416939e-05,0.000679357460410766
"ENSMUSG00000095174.2",16.5974098715461,1.68883125426539,0.410681420805867,4.11226602594159,3.91794461237555e-05,0.000681713057920442
"ENSMUSG00000115307.2",1.77167795307583,-2.25621599598555,0.548664655859871,-4.11219489334444,3.91915229684038e-05,0.000681713057920442
"ENSMUSG00000034681.18",228.677428644349,0.961085667099799,0.233713921509429,4.11223114520812,3.918536770988e-05,0.000681713057920442
"ENSMUSG00000083964.2",12.4787247728304,-1.4228104129484,0.346170410994887,-4.11014450616757,3.95411589227794e-05,0.000687212813606538
"ENSMUSG00000111662.2",9.03996032015434,-1.50558051861039,0.366311200528291,-4.11011324916915,3.95465117642277e-05,0.000687212813606538
